id,ID,Latitude,Longitude
3991,GID_4051,42.9759319459716,-4.08125738181621
3992,GID_4052,42.9766666666667,-5.0225
3993,GID_4053,42.9455555555556,-5.07194444444444
3994,GID_4054,39.3291666666667,-0.332777777777778
3995,GID_4055,39.3236111111111,-0.333611111111111
3996,GID_4056,39.3536111111111,-0.358333333333333
3997,GID_4057,39.3380555555556,-0.336388888888889
3998,GID_4058,39.3413888888889,-0.374722222222222
3999,GID_4059,39.3519444444444,-0.337777777777778
4000,GID_4060,40.3833333333333,-4.33555555555556
4001,GID_4061,40.3758333333333,-4.31916666666667
4002,GID_4062,41.2661111111111,-6.305
4003,GID_4063,40.9438888888889,-3.77694444444444
4004,GID_4064,41.0169444444444,-3.02638888888889
4005,GID_4065,38.1664172697193,-3.47698562473121
4006,GID_4066,38.0938888888889,-3.48861111111111
4007,GID_4067,37.2569444444444,-4.32916666666667
4008,GID_4068,37.2852777777778,-4.36527777777778
4009,GID_4069,38.8127777777778,-0.355
4010,GID_4070,39.2527034083674,-0.928022179962581
4011,GID_4071,39.6438888888889,-2.21194444444444
4012,GID_4072,39.5675,-2.10972222222222
4013,GID_4073,39.3383333333333,-0.323888888888889
4014,GID_4074,42.0394444444444,0.656666666666667
4015,GID_4075,42.0347222222222,0.653888888888889
4016,GID_4076,41.9822222222222,0.633611111111111
4017,GID_4077,41.9933333333333,0.615
4018,GID_4078,41.9769444444444,1.24361111111111
4019,GID_4079,41.9688888888889,1.23638888888889
4020,GID_4080,41.965,1.20138888888889
4021,GID_4081,41.9444444444444,1.19861111111111
4022,GID_4082,42.0628586153025,0.888013901621916
4023,GID_4083,42.0752777777778,0.893055555555556
4024,GID_4084,42.2230555555555,0.971666666666667
4025,GID_4085,42.2102777777778,0.961388888888889
4026,GID_4086,42.1902777777778,0.930833333333334
4027,GID_4087,42.2013888888889,0.954444444444444
4028,GID_4088,40.1016666666667,-5.30888888888889
4029,GID_4089,39.8072222222222,-5.44138888888889
4030,GID_4090,40.0844444444444,-5.29333333333333
4031,GID_4091,40.1,-5.3
4032,GID_4092,40.1080555555556,-5.28361111111111
4033,GID_4093,40.1072222222222,-5.31944444444444
4034,GID_4094,40.0844444444444,-5.29333333333333
4035,GID_4095,40.1,-5.3
4036,GID_4096,40.0844444444444,-5.29333333333333
4037,GID_4097,40.1080555555556,-5.28361111111111
4038,GID_4098,40.1072222222222,-5.31944444444444
4039,GID_4099,40.0944444444444,-5.30972222222222
4040,GID_4100,40.1072222222222,-5.31944444444444
4041,GID_4101,40.1080555555556,-5.28361111111111
4042,GID_4102,40.1080555555556,-5.28361111111111
4043,GID_4103,40.1080555555556,-5.28361111111111
4044,GID_4104,40.1080555555556,-5.28361111111111
4045,GID_4105,40.1080555555556,-5.28361111111111
4046,GID_4106,40.1080555555556,-5.28361111111111
4047,GID_4107,40.1080555555556,-5.28361111111111
4048,GID_4108,40.1080555555556,-5.28361111111111
4049,GID_4109,40.0944444444444,-5.30972222222222
4050,GID_4110,40.0844444444444,-5.29333333333333
4051,GID_4111,40.0944444444444,-5.30972222222222
4052,GID_4112,40.1072222222222,-5.31944444444444
4053,GID_4113,40.1080555555556,-5.28361111111111
4054,GID_4114,40.1080555555556,-5.28361111111111
4055,GID_4115,40.1080555555556,-5.28361111111111
4056,GID_4116,40.1080555555556,-5.28361111111111
4057,GID_4117,40.0844444444444,-5.29333333333333
4058,GID_4118,40.0944444444444,-5.30972222222222
4059,GID_4119,40.1072222222222,-5.31944444444444
4060,GID_4120,40.1080555555556,-5.28361111111111
4061,GID_4121,40.1080555555556,-5.28361111111111
4062,GID_4122,40.1080555555556,-5.28361111111111
4063,GID_4123,40.1080555555556,-5.28361111111111
4064,GID_4124,40.1072222222222,-5.31944444444444
4065,GID_4125,40.1080555555556,-5.28361111111111
4066,GID_4126,40.0944444444444,-5.30972222222222
4067,GID_4127,40.0844444444444,-5.29333333333333
4068,GID_4128,40.0944444444444,-5.30972222222222
4069,GID_4129,40.0844444444444,-5.29333333333333
4070,GID_4130,40.0944444444444,-5.30972222222222
4071,GID_4131,40.1080555555556,-5.28361111111111
4072,GID_4132,40.1072222222222,-5.31944444444444
4073,GID_4133,40.1080555555556,-5.28361111111111
4074,GID_4134,40.1072222222222,-5.31944444444444
4075,GID_4135,40.0944444444444,-5.30972222222222
4076,GID_4136,40.1091666666667,-5.28277777777778
4077,GID_4137,40.0947222222222,-5.30916666666667
4078,GID_4138,40.0383333333333,-5.11611111111111
4079,GID_4139,40.0455555555556,-5.10111111111111
4080,GID_4140,40.0463888888889,-5.14
4081,GID_4141,38.7641666666667,-3.78527777777778
4082,GID_4142,39.3294444444444,-0.329166666666667
4083,GID_4143,39.3183333333333,-0.354722222222222
4084,GID_4144,39.3213888888889,-0.384722222222222
4085,GID_4145,39.3341666666667,-0.368888888888889
4086,GID_4146,39.3466666666667,-0.328888888888889
4087,GID_4147,39.3336111111111,-0.368333333333333
4088,GID_4148,39.3302777777778,-0.329722222222222
4089,GID_4149,41.8541666666667,-2.76305555555555
4090,GID_4150,41.8544444444444,-2.76527777777778
4091,GID_4151,41.8541666666667,-2.75805555555556
4092,GID_4152,39.3288888888889,-0.372777777777778
4093,GID_4153,39.3305555555556,-0.369722222222222
4094,GID_4154,39.3280555555556,-0.369444444444444
4095,GID_4155,39.3288888888889,-0.369444444444445
4096,GID_4156,39.3238888888889,-0.364166666666667
4097,GID_4157,39.3441666666667,-0.358055555555556
4098,GID_4158,39.345,-0.338055555555556
4099,GID_4159,39.3411111111111,-0.349444444444444
4100,GID_4160,39.3386111111111,-0.3475
4101,GID_4161,39.3375,-0.342222222222222
4102,GID_4162,41.8580555555556,-2.73611111111111
4103,GID_4163,41.8572222222222,-2.73777777777778
4104,GID_4164,41.8566666666667,-0.411666666666667
4105,GID_4165,41.8547222222222,-2.73083333333333
4106,GID_4166,37.2816666666667,-4.34222222222222
4107,GID_4167,37.2825,-4.33805555555556
4108,GID_4168,37.28,-4.34111111111111
4109,GID_4169,37.2777777777778,-4.34388888888889
4110,GID_4170,37.2780555555555,-4.33722222222222
4111,GID_4171,37.2836111111111,-4.36972222222222
4112,GID_4172,37.2836111111111,-4.36972222222222
4113,GID_4173,37.2813888888889,-4.37416666666667
4114,GID_4174,37.2791666666667,-4.37138888888889
4115,GID_4175,37.2797222222222,-4.36527777777778
4116,GID_4176,41.2583333333333,-6.27777777777778
4117,GID_4177,41.2580555555556,-6.27027777777778
4118,GID_4178,41.2558333333333,-6.27472222222222
4119,GID_4179,41.2538888888889,-6.27722222222222
4120,GID_4180,41.2541666666667,-6.27111111111111
4121,GID_4181,41.2225,-6.295
4122,GID_4182,41.2230555555555,-6.28888888888889
4123,GID_4183,41.2205555555556,-6.29222222222222
4124,GID_4184,41.2183333333333,-6.29527777777778
4125,GID_4185,41.2183333333333,-6.28916666666667
4126,GID_4186,39.7071618009912,-6.48067682537711
4127,GID_4187,39.7139442495834,-6.4666525701624
4128,GID_4188,39.7052777777778,-6.4758333333333304
4129,GID_4189,39.7167521251406,-6.46334288996369
4130,GID_4190,39.7213888888889,-6.47916666666667
4131,GID_4191,39.7277777777778,-6.47138888888889
4132,GID_4192,40.1038888888889,-5.31305555555556
4133,GID_4193,40.1038888888889,-5.30722222222222
4134,GID_4194,40.1016666666667,-5.31
4135,GID_4195,40.0994444444444,-5.31277777777778
4136,GID_4196,40.0994444444444,-5.30694444444445
4137,GID_4197,38.353384,-6.6647121
4138,GID_4198,38.3035172,-6.6657704
4139,GID_4199,38.3035172,-6.6657704
4140,GID_4200,35.629167,140.008611
4141,GID_4201,35.554444,139.905556
4142,GID_4202,35.566389,139.855833
4143,GID_4203,35.488333,139.906667
4144,GID_4204,35.554444,139.905556
4145,GID_4205,35.566389,139.855833
4146,GID_4206,35.488333,139.906667
4147,GID_4207,35.629167,140.008611
4148,GID_4208,35.554444,139.905556
4149,GID_4209,35.566389,139.855833
4150,GID_4210,35.629167,140.008611
4151,GID_4211,35.554444,139.905556
4152,GID_4212,35.566389,139.855833
4153,GID_4213,35.488333,139.906667
4154,GID_4214,35.629167,140.008611
4155,GID_4215,35.554444,139.905556
4156,GID_4216,35.566389,139.855833
4157,GID_4217,35.488333,139.906667
4158,GID_4218,35.629167,140.008611
4159,GID_4219,35.554444,139.905556
4160,GID_4220,35.566389,139.855833
4161,GID_4221,35.488333,139.906667
4162,GID_4222,35.629167,140.008611
4163,GID_4223,35.554444,139.905556
4164,GID_4224,35.629167,140.008611
4165,GID_4225,35.611667,139.895
4166,GID_4226,35.554444,139.905556
4167,GID_4227,35.566389,139.855833
4168,GID_4228,35.487778,139.818611
4169,GID_4229,35.488333,139.906667
4170,GID_4230,35.629167,140.008611
4171,GID_4231,35.611667,139.895
4172,GID_4232,35.554444,139.905556
4173,GID_4233,35.566389,139.855833
4174,GID_4234,35.487778,139.818611
4175,GID_4235,35.488333,139.906667
4176,GID_4236,35.629167,140.008611
4177,GID_4237,35.611667,139.895
4178,GID_4238,35.554444,139.905556
4179,GID_4239,35.566389,139.855833
4180,GID_4240,35.487778,139.818611
4181,GID_4241,35.488333,139.906667
4182,GID_4242,35.540556,140.019167
4183,GID_4243,35.565,140.073333
4184,GID_4244,35.629167,140.008611
4185,GID_4245,35.554444,139.905556
4186,GID_4246,35.566389,139.855833
4187,GID_4247,35.487778,139.818611
4188,GID_4248,35.488333,139.906667
4189,GID_4249,35.629167,140.008611
4190,GID_4250,35.554444,139.905556
4191,GID_4251,35.566389,139.855833
4192,GID_4252,35.487778,139.818611
4193,GID_4253,35.629167,140.008611
4194,GID_4254,35.554444,139.905556
4195,GID_4255,35.566389,139.855833
4196,GID_4256,35.487778,139.818611
4197,GID_4257,35.488333,139.906667
4198,GID_4258,35.629167,140.008611
4199,GID_4259,35.554444,139.905556
4200,GID_4260,35.566389,139.855833
4201,GID_4261,35.488333,139.906667
4202,GID_4262,35.629167,140.008611
4203,GID_4263,35.554444,139.905556
4204,GID_4264,35.566389,139.855833
4205,GID_4265,35.488333,139.906667
4206,GID_4266,35.629167,140.008611
4207,GID_4267,35.554444,139.905556
4208,GID_4268,35.566389,139.855833
4209,GID_4269,35.488333,139.906667
4210,GID_4270,36.1492,140.3248667
4211,GID_4271,36.1377,140.3403667
4212,GID_4272,36.1217,140.3775333
4213,GID_4273,36.0892,140.3982
4214,GID_4274,36.06503333,140.2332167
4215,GID_4275,36.04536667,140.2995333
4216,GID_4276,36.0357,140.4037
4217,GID_4277,36.00838333,140.4358667
4218,GID_4278,35.97655,140.4722
4219,GID_4279,36.1492,140.3248667
4220,GID_4280,36.1217,140.3775333
4221,GID_4281,36.06503333,140.2332167
4222,GID_4282,36.0357,140.4037
4223,GID_4283,36.00838333,140.4358667
4224,GID_4284,35.97655,140.4722
4225,GID_4285,36.06503333,140.2332167
4226,GID_4286,36.0357,140.4037
4227,GID_4287,36.00838333,140.4358667
4228,GID_4288,35.97655,140.4722
4229,GID_4289,36.1492,140.3248667
4230,GID_4290,36.1377,140.3403667
4231,GID_4291,36.1217,140.3775333
4232,GID_4292,36.0892,140.3982
4233,GID_4293,36.08186667,140.2203833
4234,GID_4294,36.06503333,140.2332167
4235,GID_4295,36.04536667,140.2995333
4236,GID_4296,36.0357,140.4037
4237,GID_4297,36.00838333,140.4358667
4238,GID_4298,35.97655,140.4722
4239,GID_4299,36.1492,140.3248667
4240,GID_4300,36.1377,140.3403667
4241,GID_4301,36.1217,140.3775333
4242,GID_4302,36.0892,140.3982
4243,GID_4303,36.08186667,140.2203833
4244,GID_4304,36.06503333,140.2332167
4245,GID_4305,36.04536667,140.2995333
4246,GID_4306,36.0357,140.4037
4247,GID_4307,36.00838333,140.4358667
4248,GID_4308,35.97655,140.4722
4249,GID_4309,36.1492,140.3248667
4250,GID_4310,36.1377,140.3403667
4251,GID_4311,36.1217,140.3775333
4252,GID_4312,36.0892,140.3982
4253,GID_4313,36.08186667,140.2203833
4254,GID_4314,36.06503333,140.2332167
4255,GID_4315,36.04536667,140.2995333
4256,GID_4316,36.0357,140.4037
4257,GID_4317,36.00838333,140.4358667
4258,GID_4318,35.97655,140.4722
4259,GID_4319,36.1492,140.3248667
4260,GID_4320,36.1377,140.3403667
4261,GID_4321,36.1217,140.3775333
4262,GID_4322,36.0892,140.3982
4263,GID_4323,36.08186667,140.2203833
4264,GID_4324,36.06503333,140.2332167
4265,GID_4325,36.04536667,140.2995333
4266,GID_4326,36.0357,140.4037
4267,GID_4327,36.00838333,140.4358667
4268,GID_4328,35.97655,140.4722
4269,GID_4329,36.1492,140.3248667
4270,GID_4330,36.1377,140.3403667
4271,GID_4331,36.1217,140.3775333
4272,GID_4332,36.0892,140.3982
4273,GID_4333,36.08186667,140.2203833
4274,GID_4334,36.06503333,140.2332167
4275,GID_4335,36.0357,140.4037
4276,GID_4336,36.00838333,140.4358667
4277,GID_4337,35.97655,140.4722
4278,GID_4338,33.695,131.2293333
4279,GID_4339,33.76833333,131.2843333
4280,GID_4340,33.66666667,131.3641667
4281,GID_4341,33.705,131.4975
4282,GID_4342,33.775,131.5375
4283,GID_4343,33.73,131.7083333
4284,GID_4344,33.60333333,131.745
4285,GID_4345,33.48,131.84
4286,GID_4347,33.33166667,131.7083333
4287,GID_4348,33.31166667,131.5316667
4288,GID_4349,33.27333333,131.5366667
4289,GID_4350,33.695,131.2293333
4290,GID_4351,33.76833333,131.2843333
4291,GID_4352,33.70666667,131.3641667
4292,GID_4353,33.705,131.4975
4293,GID_4354,33.775,131.5375
4294,GID_4355,33.73,131.7083333
4295,GID_4356,33.74333333,131.865
4296,GID_4357,33.61666667,131.8883333
4297,GID_4358,33.60333333,131.745
4298,GID_4359,33.47333333,131.7716667
4299,GID_4360,33.48666667,131.9083333
4300,GID_4361,33.42666667,131.9816667
4301,GID_4362,33.415,131.8433333
4302,GID_4363,33.27,131.8633333
4303,GID_4364,33.39,131.7066667
4304,GID_4365,33.33166667,131.7083333
4305,GID_4366,33.285,131.71
4306,GID_4367,33.26833333,131.6033333
4307,GID_4368,33.33833333,131.5966667
4308,GID_4369,33.31166667,131.5316667
4309,GID_4370,33.34166667,131.9666667
4310,GID_4371,33.695,131.2293333
4311,GID_4372,33.76833333,131.2843333
4312,GID_4373,33.75666667,131.3641667
4313,GID_4374,33.66666667,131.3641667
4314,GID_4375,33.705,131.4975
4315,GID_4376,33.775,131.5375
4316,GID_4377,33.73,131.7083333
4317,GID_4378,33.74333333,131.865
4318,GID_4379,33.61666667,131.8883333
4319,GID_4380,33.61,131.8166667
4320,GID_4381,33.47333333,131.7716667
4321,GID_4382,33.48666667,131.9083333
4322,GID_4383,33.42666667,131.9816667
4323,GID_4384,33.33166667,131.78
4324,GID_4385,33.33166667,131.7083333
4325,GID_4386,33.26833333,131.6033333
4326,GID_4387,33.30666667,131.6016667
4327,GID_4388,33.31166667,131.5316667
4328,GID_4389,33.27333333,131.5366667
4329,GID_4390,16.326,-86.591
4330,GID_4391,16.323,-86.584
4331,GID_4392,16.268,-86.582
4332,GID_4393,16.354,-86.523
4333,GID_4394,26.716131,-82.240358
4334,GID_4395,39.0573833333333,-75.3766
4335,GID_4396,39.06155,-75.3844666666667
4336,GID_4397,39.0684333333333,-75.3904833333333
4337,GID_4398,39.0779166666667,-75.39485
4338,GID_4399,39.05255,-75.3981833333333
4339,GID_4400,39.0664666666667,-75.4044166666667
4340,GID_4401,39.0724666666667,-75.4092666666667
4341,GID_4402,39.0331666666667,-75.4099833333333
4342,GID_4403,39.0702,-75.4187833333333
4343,GID_4404,39.01555,-75.4348166666667
4344,GID_4405,39.0774333333333,-75.4394833333333
4345,GID_4406,39.0118,-75.4551166666667
4346,GID_4407,39.085,-75.4607
4347,GID_4408,39.1041333333333,-75.4734666666667
4348,GID_4409,39.1148833333333,-75.4989
4349,GID_4410,39.14585,-75.5121166666667
4350,GID_4411,39.1278,-75.5215166666667
4351,GID_4414,39.18335,-75.5476
4352,GID_4415,39.0857,-75.5599166666667
4353,GID_4416,39.404981,-75.599422
4354,GID_4417,39.431019,-75.599422
4355,GID_4418,39.392658,-75.620588
4356,GID_4419,39.3867666666667,-75.63675
4357,GID_4420,38.22903,-75.82107
4358,GID_4421,38.21215,-75.82685
4359,GID_4422,38.25637,-75.83367
4360,GID_4423,38.22167,-75.83956
4361,GID_4429,39.44569,-76.2439
4362,GID_4430,39.42079,-76.2465
4363,GID_4431,39.3504,-76.24969
4364,GID_4432,39.38428,-76.26059
4365,GID_4433,39.44586,-76.26957
4366,GID_4434,39.44514,-76.27518
4367,GID_4435,36.8880415,-76.2766935
4368,GID_4438,36.8858285,-76.2939393333333
4369,GID_4440,36.9061301666667,-76.3020383333333
4370,GID_4441,35.05055,-76.3032
4371,GID_4442,36.9070166666667,-76.3090333333333
4372,GID_4443,38.31113,-76.31043
4373,GID_4444,36.9066573333333,-76.3139715
4374,GID_4445,36.974748,-76.327879
4375,GID_4446,36.8831498333333,-76.3331821666667
4376,GID_4447,37.2389,-76.37235
4377,GID_4448,38.32708,-76.3773
4378,GID_4449,37.23235,-76.4030166666667
4379,GID_4450,37.2382333333333,-76.4122666666667
4380,GID_4453,37.26745,-76.4282833333333
4381,GID_4454,38.57845,-76.43221
4382,GID_4455,38.88029,-76.4407
4383,GID_4456,36.9780166666667,-76.4505166666667
4384,GID_4457,36.9476146666667,-76.4516786666667
4385,GID_4458,38.82701,-76.46387
4386,GID_4459,36.9710886666667,-76.4688401666667
4387,GID_4460,37.24705,-76.4705666666667
4388,GID_4461,37.0161356666667,-76.471553
4389,GID_4462,38.80907,-76.47256
4390,GID_4463,37.0113333333333,-76.4728166666667
4391,GID_4464,37.257,-76.47635
4392,GID_4466,37.0152,-76.4811666666667
4393,GID_4467,37.0140333333333,-76.4823166666667
4394,GID_4468,38.33997,-76.48605
4395,GID_4469,39.19041,-76.49053
4396,GID_4470,38.8019,-76.49159
4397,GID_4471,38.5383,-76.50228
4398,GID_4472,38.5558,-76.50229
4399,GID_4473,38.39433,-76.50338
4400,GID_4474,37.2450333333333,-76.5042166666667
4401,GID_4475,38.64075,-76.50845
4402,GID_4476,38.92302,-76.50906
4403,GID_4477,38.77943,-76.51167
4404,GID_4478,38.86559,-76.51367
4405,GID_4486,39.25523,-76.60058
4406,GID_4487,38.42516,-76.60163
4407,GID_4488,38.49986,-76.67142
4408,GID_4491,38.70016,-76.69475
4409,GID_4492,34.9751833333333,-76.8382166666667
4410,GID_4493,35.02905,-76.94205
4411,GID_4494,35.0742,-77.0029
4412,GID_4495,35.1348,-77.0488833333333
4413,GID_4496,35.1584333333333,-77.0755833333333
4414,GID_4497,35.1717333333333,-77.0873166666667
4415,GID_4498,35.1918166666667,-77.1063166666667
4416,GID_4499,35.2211166666667,-77.15285
4417,GID_4500,37.7548127777778,-77.9009958333333
4418,GID_4501,33.4685333333333,-79.1575666666667
4419,GID_4502,33.2024666666667,-79.1802666666667
4420,GID_4503,33.2549666666667,-79.2172
4421,GID_4504,33.7362666666667,-79.2239833333333
4422,GID_4505,33.4084666666667,-79.251129
4423,GID_4506,33.2845,-79.2548
4424,GID_4507,33.4769166666667,-79.2708333333333
4425,GID_4508,33.3534833333333,-79.2720666666667
4426,GID_4509,33.3021333333333,-79.2799833333333
4427,GID_4510,31.2371683333333,-79.825545
4428,GID_4512,31.2490683333333,-79.9963033333333
4429,GID_4513,31.22351,-80.03413
4430,GID_4514,31.25762,-80.157635
4431,GID_4515,31.418995,-80.2820933333333
4432,GID_4516,31.2623433333333,-80.30547
4433,GID_4517,31.2647366666667,-80.3065066666667
4434,GID_4518,32.5565166666667,-80.3397666666667
4435,GID_4519,32.539446,-80.348539
4436,GID_4520,32.539446,-80.348539
4437,GID_4521,32.539446,-80.348539
4438,GID_4522,32.539446,-80.348539
4439,GID_4523,32.539446,-80.348539
4440,GID_4524,32.539446,-80.348539
4441,GID_4525,32.539446,-80.348539
4442,GID_4526,32.539446,-80.348539
4443,GID_4527,32.4844666666667,-80.3516666666667
4444,GID_4528,32.4844666666667,-80.3516666666667
4445,GID_4529,31.2077178333333,-80.3527583333333
4446,GID_4530,31.5628883333333,-80.3555033333333
4447,GID_4531,31.56036,-80.35612
4448,GID_4532,32.5221,-80.36915
4449,GID_4533,31.50006,-80.3692
4450,GID_4534,32.4553,-80.3736
4451,GID_4535,32.4332,-80.3769333333333
4452,GID_4536,31.4959383333333,-80.37876
4453,GID_4537,32.5691666666667,-80.3897222222222
4454,GID_4538,32.5969,-80.39395
4455,GID_4539,32.5925,-80.3958333333333
4456,GID_4540,32.64735,-80.39685
4457,GID_4541,32.5227166666667,-80.4089833333333
4458,GID_4542,32.5406333333333,-80.4091666666667
4459,GID_4543,32.6086166666667,-80.4111
4460,GID_4544,32.6668333333333,-80.4184
4461,GID_4545,32.6897,-80.4202666666667
4462,GID_4546,32.4879666666667,-80.4225388888889
4463,GID_4547,31.2718333333333,-80.4348483333333
4464,GID_4548,31.2718333333333,-80.4348483333333
4465,GID_4549,31.2712283333333,-80.4356016666667
4466,GID_4550,32.4632166666667,-80.4431861111111
4467,GID_4551,32.54665,-80.4518
4468,GID_4552,31.56386,-80.4558
4469,GID_4553,31.5650683333333,-80.45818
4470,GID_4554,32.4472444444444,-80.4598861111111
4471,GID_4555,31.5060583333333,-80.4660066666667
4472,GID_4556,31.50434,-80.4672
4473,GID_4557,32.6207777777778,-80.4676388888889
4474,GID_4558,32.4861833333333,-80.4778055555556
4475,GID_4559,32.5681166666667,-80.4977833333333
4476,GID_4560,32.6636666666667,-80.4984444444444
4477,GID_4561,32.5966666666667,-80.4984833333333
4478,GID_4562,31.3356,-80.5084
4479,GID_4563,31.3360816666667,-80.5117033333333
4480,GID_4564,32.7009722222222,-80.5186944444444
4481,GID_4565,32.5060833333333,-80.5308583333333
4482,GID_4566,31.276415,-80.532305
4483,GID_4567,31.57025,-80.572435
4484,GID_4568,31.51251,-80.5866466666667
4485,GID_4569,31.51251,-80.5866466666667
4486,GID_4570,31.34162,-80.62068
4487,GID_4571,31.3429766666667,-80.6233133333333
4488,GID_4572,31.460035,-80.6359916666667
4489,GID_4573,31.2805,-80.63704
4490,GID_4574,31.5717433333333,-80.65446
4491,GID_4575,31.3982,-80.6565983333333
4492,GID_4576,31.51674,-80.66866
4493,GID_4577,31.5187266666667,-80.6703633333333
4494,GID_4578,31.3479016666667,-80.6810316666667
4495,GID_4579,31.2855816666667,-80.70665
4496,GID_4580,31.346925,-80.7120516666667
4497,GID_4581,31.34624,-80.71392
4498,GID_4582,31.40109,-80.7140316666667
4499,GID_4583,31.5754033333333,-80.7186283333333
4500,GID_4584,31.28676,-80.72458
4501,GID_4585,31.2878683333333,-80.7259016666667
4502,GID_4586,31.5202466666667,-80.7298983333333
4503,GID_4587,31.52028,-80.7298983333333
4504,GID_4588,31.353835,-80.73333
4505,GID_4589,31.2911616666667,-80.75685
4506,GID_4590,31.403625,-80.7631233333333
4507,GID_4591,31.3508666666667,-80.7745566666667
4508,GID_4592,31.349240000000002,-80.77696
4509,GID_4593,31.578195,-80.786545
4510,GID_4594,31.3525233333333,-80.787895
4511,GID_4595,31.52226,-80.7953
4512,GID_4596,31.5252466666667,-80.79807
4513,GID_4597,31.29436,-80.8017
4514,GID_4598,31.2958933333333,-80.8033383333333
4515,GID_4599,31.4053533333333,-80.8185233333333
4516,GID_4600,31.2901133333333,-80.8220516666667
4517,GID_4601,31.3546883333333,-80.8359983333333
4518,GID_4602,31.35406,-80.84144
4519,GID_4603,31.357825,-80.8421566666667
4520,GID_4604,31.52472,-80.84496
4521,GID_4605,31.58094,-80.8477383333333
4522,GID_4606,31.5286466666667,-80.8600183333333
4523,GID_4607,31.87558,-80.8614
4524,GID_4608,31.2963166666667,-80.8656183333333
4525,GID_4609,32.3986333333333,-80.8704333333333
4526,GID_4610,31.2929433333333,-80.8757533333333
4527,GID_4611,31.40838,-80.87945
4528,GID_4612,31.408685,-80.8845183333333
4529,GID_4613,31.5844916666667,-80.89602
4530,GID_4614,31.3584483333333,-80.8992416666667
4531,GID_4615,31.3634583333333,-80.8998116666667
4532,GID_4616,31.3585,-80.90534
4533,GID_4617,31.5284966666667,-80.9128283333333
4534,GID_4618,31.584355,-80.9163
4535,GID_4619,31.29637,-80.926165
4536,GID_4620,31.4106883333333,-80.9274116666667
4537,GID_4621,31.3062383333333,-80.9464883333333
4538,GID_4622,31.361235,-80.947355
4539,GID_4623,31.4104033333333,-80.9505516666667
4540,GID_4624,31.1941283333333,-80.960145
4541,GID_4625,31.5854283333333,-80.961915
4542,GID_4626,31.532145,-80.9634666666667
4543,GID_4627,31.9248333333333,-80.9670833333333
4544,GID_4628,31.3621433333333,-80.9680783333333
4545,GID_4629,31.3617,-80.96956
4546,GID_4630,31.4116616666667,-80.9807866666667
4547,GID_4631,31.3634133333333,-80.9995216666667
4548,GID_4632,31.32062,-81
4549,GID_4633,31.4130366666667,-81.0019816666667
4550,GID_4634,31.5867866666667,-81.0032033333333
4551,GID_4635,31.5347483333333,-81.0153866666667
4552,GID_4636,31.41447,-81.027845
4553,GID_4637,31.2000516666667,-81.0294166666667
4554,GID_4638,31.367935,-81.0294833333333
4555,GID_4639,31.41436,-81.03032
4556,GID_4640,31.8311666666667,-81.0364166666667
4557,GID_4641,31.5885183333333,-81.0430233333333
4558,GID_4642,31.41747,-81.0522866666667
4559,GID_4643,31.4881666666667,-81.053
4560,GID_4644,31.53649,-81.0569933333333
4561,GID_4645,31.5912783333333,-81.0703083333333
4562,GID_4646,31.5403066666667,-81.072655
4563,GID_4647,31.59024,-81.0739616666667
4564,GID_4648,31.5034333333333,-81.0771666666667
4565,GID_4651,31.36739,-81.0859683333333
4566,GID_4653,31.4854566666667,-81.089915
4567,GID_4654,31.2040266666667,-81.094465
4568,GID_4655,31.8576333333333,-81.0982666666667
4569,GID_4656,31.5148833333333,-81.0994333333333
4570,GID_4657,31.4032833333333,-81.1023166666667
4571,GID_4658,31.5236,-81.1153333333333
4572,GID_4659,31.4189533333333,-81.11705
4573,GID_4660,31.4219716666667,-81.12121
4574,GID_4661,31.4190833333333,-81.1218666666667
4575,GID_4662,31.207795,-81.1290133333333
4576,GID_4663,31.3374,-81.1295666666667
4577,GID_4664,31.5301333333333,-81.13315
4578,GID_4665,31.85695,-81.1423333333333
4579,GID_4666,31.8850666666667,-81.1568833333333
4580,GID_4667,31.4286016666667,-81.1620933333333
4581,GID_4668,31.210465,-81.1657483333333
4582,GID_4681,31.5413908333333,-81.206374
4583,GID_4683,31.5414435,-81.2068805
4584,GID_4684,31.541386,-81.2068805833333
4585,GID_4685,31.5413193666667,-81.2068808333333
4586,GID_4686,31.54139,-81.2068825
4587,GID_4687,31.5414438333333,-81.20689765
4588,GID_4688,31.5412443333333,-81.2069048333333
4589,GID_4689,31.541225,-81.20693
4590,GID_4690,31.5413283333333,-81.2070735
4591,GID_4691,31.54152,-81.2070783333333
4592,GID_4692,31.541038,-81.2070883333333
4593,GID_4693,31.540934,-81.207307
4594,GID_4694,31.5429333333333,-81.2078833333333
4595,GID_4695,31.5408933333333,-81.207915
4596,GID_4696,31.378435,-81.20806
4597,GID_4697,31.3174616666667,-81.2081983333333
4598,GID_4698,31.31363,-81.2096683333333
4599,GID_4699,31.3790883333333,-81.21163
4600,GID_4700,31.2615366666667,-81.213915
4601,GID_4701,31.2611816666667,-81.2213233333333
4602,GID_4702,31.2090983333333,-81.2254416666667
4603,GID_4703,31.90325,-81.2265166666667
4604,GID_4704,31.9009166666667,-81.22755
4605,GID_4705,31.2132533333333,-81.228785
4606,GID_4707,31.4103666666667,-81.2428833333333
4607,GID_4708,31.216195,-81.2430483333333
4608,GID_4709,31.3636333333333,-81.2432
4609,GID_4710,31.3082,-81.24451
4610,GID_4711,31.54375,-81.2490666666667
